uses_wellness_apps,mindfulness_minutes_per_day,sleep_quality,stress_level,sleep_duration_hours,caffeine_intake_mg_per_day,gaming_hours,entertainment_hours,phone_usage_hours,laptop_usage_hours,gender,daily_screen_time_hours,mood_rating,physical_activity_hours_per_week,mental_health_score,weekly_depression_score,social_media_hours,work_related_hours
False,7.2,4.0,10,7.9,156.3,1.5,0.5,1.8,0.5,Female,4.9,1.0,0.0,46.0,14.0,4.5,4.0
False,20.5,4.0,7,8.3,192.5,1.1,1.7,2.7,1.5,Male,5.8,1.7,2.7,66.0,12.0,4.2,3.8
True,9.8,4.0,10,7.9,143.1,1.8,0.9,2.1,2.4,Female,5.1,1.0,0.5,51.0,11.0,4.5,3.8
False,12.9,5.0,5,7.1,220.3,1.5,1.5,2.7,0.8,Female,4.4,6.3,3.0,67.0,1.0,3.6,3.6
False,9.4,4.0,8,6.7,151.1,1.5,1.1,3.1,1.9,Male,6.3,3.1,1.9,59.0,16.0,4.5,3.9
False,30.7,4.0,3,7.5,222.5,1.6,1.6,1.7,0.5,Male,4.2,8.2,5.2,76.0,3.0,2.2,3.1
False,14.1,4.0,3,6.6,119.9,2.8,1.9,4.4,0.4,Female,5.3,7.6,4.3,74.0,2.0,2.0,3.0
False,15.7,4.0,7,7.7,99.2,1.1,0.8,1.7,1.1,Female,6.2,3.5,2.5,53.0,10.0,4.3,3.8
False,7.6,3.0,10,7.5,90.4,1.4,1.2,1.8,1.2,Female,6.9,1.0,0.0,44.0,10.0,4.5,3.8
False,14.2,4.0,10,7.3,131.2,0.8,1.2,1.4,2.2,Female,5.1,1.0,0.0,52.0,14.0,4.5,3.9
False,7.3,4.0,10,7.2,228.1,0.7,1.0,2.5,0.1,Male,5.4,1.0,0.0,51.0,18.0,4.5,3.6
True,14.7,4.0,4,7.2,84.7,1.8,1.7,1.7,3.9,Male,6.2,7.1,3.4,74.0,5.0,2.7,3.8
False,15.2,4.0,7,8.1,135.1,1.3,1.5,1.9,0.0,Female,5.2,4.3,0.0,56.0,6.0,4.3,3.5
False,11.7,4.0,10,7.0,170.8,0.7,0.1,1.8,1.8,Female,6.0,1.0,0.0,54.0,18.0,4.5,4.0
True,30.9,4.0,2,7.0,136.2,2.4,2.8,1.8,1.2,Female,3.7,8.8,4.5,78.0,3.0,1.8,2.3
True,25.2,3.0,4,7.1,136.5,0.9,1.7,2.1,0.8,Female,4.3,5.5,2.1,64.0,4.0,2.7,3.4
False,19.7,4.0,3,8.1,132.6,1.8,2.7,1.6,1.3,Male,3.7,6.9,2.3,76.0,6.0,2.4,3.0
False,6.3,4.0,9,6.9,238.1,0.9,1.3,1.6,2.2,Female,5.6,1.0,0.0,53.0,14.0,4.5,3.7
False,23.2,4.0,5,8.0,122.9,0.6,1.4,3.0,2.4,Male,4.8,5.9,0.2,64.0,7.0,3.6,3.8
False,22.4,4.0,7,7.4,45.9,1.3,1.3,1.7,1.3,Male,4.0,3.2,0.0,68.0,15.0,4.2,4.0
False,9.8,3.0,9,6.4,185.0,1.9,1.5,2.3,1.9,Male,5.3,1.5,0.0,61.0,15.0,4.5,3.9
True,14.3,5.0,4,7.9,64.6,2.1,1.9,1.2,0.0,Male,3.2,7.0,7.4,82.0,6.0,2.8,3.5
True,12.8,4.0,7,7.2,90.2,0.7,2.2,1.6,1.3,Male,5.2,2.5,1.0,59.0,15.0,4.1,4.2
True,21.1,4.0,5,7.6,59.3,1.4,1.8,0.9,1.9,Male,4.6,4.6,2.3,64.0,4.0,3.0,3.7
True,33.0,5.0,2,7.1,147.0,2.5,2.3,3.7,0.0,Male,4.7,8.4,3.1,78.0,6.0,1.9,2.4
False,11.8,4.0,10,7.8,109.3,1.2,0.3,3.2,1.6,Male,6.5,1.0,0.7,53.0,8.0,4.5,3.6
False,10.6,4.0,10,7.5,117.1,1.1,1.2,2.5,1.3,Female,5.2,1.0,0.0,44.0,3.0,4.5,4.1
True,13.8,3.0,10,8.2,129.4,1.0,0.7,3.9,2.9,Male,7.7,1.3,0.3,44.0,13.0,4.5,3.9
True,25.4,4.0,5,7.6,181.9,1.2,1.3,2.7,1.7,Male,5.9,4.0,3.5,68.0,7.0,3.1,3.8
True,7.0,2.0,10,6.8,152.3,1.4,0.7,1.8,2.0,Female,8.4,1.0,0.0,39.0,14.0,4.5,4.0
True,24.7,4.0,5,6.8,171.6,2.0,2.2,2.3,1.2,Female,5.8,4.6,2.9,59.0,3.0,3.2,3.4
False,7.6,3.0,10,6.2,121.6,0.9,1.0,3.2,2.2,Female,8.6,1.0,0.2,33.0,14.0,4.5,3.9
False,26.8,4.0,6,7.4,130.2,0.7,1.8,1.2,2.1,Male,4.4,4.1,2.1,61.0,2.0,3.6,4.0
True,18.8,5.0,3,7.8,70.1,2.5,2.7,0.9,0.1,Female,1.5,7.8,4.3,75.0,1.0,2.5,3.6
False,12.5,3.0,4,8.2,249.2,1.8,1.8,2.4,1.8,Male,4.5,5.8,3.7,71.0,6.0,3.0,3.2
True,25.0,3.0,4,7.3,166.3,1.2,1.5,1.5,2.8,Male,4.0,6.3,8.0,68.0,6.0,2.9,3.1
False,31.5,3.0,1,7.8,108.7,2.5,2.1,0.2,2.6,Male,5.7,9.7,4.5,72.0,1.0,0.7,1.3
True,25.2,4.0,5,7.6,144.4,2.1,1.3,0.9,1.5,Female,2.6,5.2,0.7,68.0,7.0,3.4,3.7
False,13.1,3.0,10,8.2,101.5,1.1,1.0,1.7,1.9,Male,6.2,1.0,1.1,45.0,8.0,4.5,4.1
False,32.4,4.0,4,6.6,199.9,2.1,1.9,2.0,2.5,Male,5.0,7.6,0.7,67.0,7.0,2.8,3.6
False,22.7,5.0,6,8.0,87.0,0.6,1.4,2.1,0.2,Male,4.9,5.8,0.0,69.0,7.0,3.8,3.9
True,27.1,3.0,5,6.8,101.2,1.1,1.2,3.8,2.0,Female,7.4,6.2,5.6,62.0,5.0,3.3,3.5
False,14.4,4.0,10,7.8,141.7,1.7,0.7,1.8,0.0,Female,5.1,1.0,0.0,51.0,18.0,4.5,4.0
True,18.2,4.0,3,8.0,143.7,2.0,1.9,2.3,2.4,Male,6.4,7.3,3.1,72.0,5.0,2.4,2.8
True,19.2,5.0,1,7.5,190.2,3.0,3.1,0.5,1.1,Female,2.3,9.8,8.2,85.0,1.0,1.1,1.0
True,21.0,4.0,5,6.8,146.7,1.8,1.9,2.0,1.4,Female,5.6,5.4,2.9,69.0,3.0,3.2,3.9
False,13.8,3.0,7,6.7,159.0,1.1,1.8,2.3,0.9,Female,5.7,2.5,2.4,60.0,12.0,4.5,4.1
False,13.0,4.0,3,7.2,269.1,2.1,1.9,0.8,1.5,Male,2.7,7.4,2.6,77.0,4.0,2.2,2.6
True,36.9,5.0,1,6.3,86.6,2.5,2.7,1.2,1.8,Female,3.6,8.5,4.0,82.0,0.0,1.1,1.5
True,17.4,4.0,3,7.3,191.6,1.3,2.5,2.4,2.3,Male,4.1,5.4,3.1,69.0,4.0,2.4,3.0
False,17.1,5.0,6,7.7,117.9,1.7,1.6,1.5,2.9,Female,4.8,5.1,0.0,55.0,13.0,3.8,4.0
False,12.7,4.0,10,7.6,126.8,1.8,0.9,1.9,1.6,Male,4.4,1.3,0.0,42.0,14.0,4.5,3.6
False,17.3,3.0,7,7.3,177.9,0.8,1.8,2.5,0.0,Male,3.9,3.3,1.6,53.0,11.0,4.5,3.7
False,29.6,3.0,5,6.8,0.0,2.2,1.5,3.8,2.9,Male,5.8,1.9,2.0,56.0,5.0,3.6,3.5
True,32.1,4.0,3,7.4,171.0,2.4,2.3,1.8,0.0,Female,2.2,8.5,7.1,75.0,2.0,2.3,3.0
True,34.7,4.0,2,7.6,201.3,1.6,1.9,3.6,1.0,Male,4.6,7.4,5.1,80.0,4.0,1.7,2.4
False,15.6,4.0,9,7.7,106.8,0.6,1.1,0.2,1.0,Female,6.2,1.0,1.6,46.0,11.0,4.5,3.5
False,30.0,4.0,3,6.4,186.1,1.0,2.5,2.1,1.5,Male,6.2,6.0,6.5,85.0,3.0,2.1,2.9
False,19.5,4.0,6,7.6,181.9,1.5,1.5,1.7,0.1,Female,4.1,4.1,0.5,65.0,7.0,3.6,3.7
True,20.4,4.0,7,7.8,241.3,0.9,2.0,1.5,0.1,Female,2.6,3.6,0.8,58.0,8.0,4.1,3.7
True,22.1,4.0,5,7.0,83.3,1.3,1.3,2.6,1.5,Female,4.2,5.3,1.5,73.0,5.0,3.5,3.6
False,9.3,3.0,10,7.6,190.7,1.0,1.0,1.8,0.6,Female,5.9,1.0,1.9,42.0,9.0,4.5,4.4
True,22.6,4.0,4,7.8,90.3,1.7,1.3,0.2,3.0,Female,5.4,7.5,5.1,70.0,2.0,2.4,3.4
True,27.1,4.0,2,7.3,223.4,2.7,2.5,0.6,0.9,Male,3.2,8.0,4.4,70.0,4.0,1.4,2.0
False,35.6,4.0,3,7.2,109.2,2.5,1.5,2.6,0.4,Female,2.9,6.8,3.9,71.0,5.0,2.4,3.1
False,19.7,4.0,5,8.5,69.9,1.2,2.0,0.5,3.3,Male,5.0,5.4,1.8,64.0,5.0,3.0,3.8
False,17.8,3.0,8,7.4,181.6,0.6,1.9,2.7,2.0,Female,7.4,1.4,0.0,52.0,12.0,4.5,4.1
True,17.5,4.0,7,7.3,164.7,1.3,2.0,2.1,4.5,Female,6.0,1.4,2.6,69.0,9.0,4.3,3.7
False,25.3,4.0,2,7.5,146.8,2.3,2.3,1.8,0.0,Male,1.4,8.1,6.9,81.0,2.0,1.8,2.6
False,24.9,4.0,6,7.0,89.7,1.3,1.5,1.9,1.7,Male,5.2,4.5,0.5,64.0,7.0,3.4,3.9
True,16.2,4.0,8,7.6,58.5,1.4,1.5,2.5,2.0,Male,5.4,1.8,1.2,54.0,11.0,4.3,4.1
False,32.2,4.0,3,7.1,146.2,1.8,1.0,0.9,1.5,Female,3.9,7.3,2.5,75.0,8.0,2.5,3.1
False,22.6,4.0,7,6.9,218.8,0.2,1.3,2.0,1.1,Female,6.0,2.8,1.0,56.0,12.0,3.7,4.1
True,26.4,4.0,4,7.2,89.4,1.6,1.5,1.0,2.9,Female,5.6,5.5,5.8,71.0,4.0,2.9,3.4
True,15.4,4.0,4,7.7,66.2,2.9,1.7,2.1,2.0,Female,4.8,5.5,4.4,80.0,7.0,2.7,3.5
True,38.0,5.0,1,8.5,130.1,2.7,2.5,2.6,0.0,Female,3.0,8.4,4.9,88.0,0.0,0.6,1.2
True,14.3,4.0,3,7.7,148.8,1.8,2.3,2.1,0.5,Male,3.1,5.4,5.5,78.0,2.0,2.2,2.9
True,17.4,4.0,1,7.3,98.3,2.6,2.4,2.5,0.2,Male,2.1,9.5,5.6,91.0,0.0,1.4,1.6
False,20.5,3.0,4,7.3,250.2,2.0,2.1,1.4,1.4,Female,4.3,4.7,6.2,72.0,5.0,2.9,3.3
True,12.1,3.0,4,7.9,58.7,1.4,1.8,1.9,2.5,Female,5.7,8.3,4.0,72.0,5.0,2.9,3.3
False,12.1,4.0,4,8.1,92.8,2.9,1.8,1.8,1.1,Female,4.1,4.1,2.9,68.0,5.0,2.7,3.3
True,20.9,4.0,8,8.0,46.1,0.7,1.2,1.7,1.2,Male,4.6,1.5,1.5,53.0,5.0,4.5,4.0
False,31.3,5.0,2,8.2,105.8,2.1,2.8,1.3,0.4,Male,2.3,10.0,7.5,83.0,3.0,1.9,2.1
False,17.9,3.0,8,8.0,38.4,1.8,2.0,1.6,2.3,Male,7.2,1.7,0.0,55.0,13.0,4.5,3.8
True,19.1,4.0,8,7.4,206.4,1.3,2.0,1.0,2.9,Male,5.4,1.3,0.3,38.0,12.0,4.4,3.9
True,15.1,4.0,1,8.1,88.5,3.5,2.5,0.5,1.5,Male,2.7,7.7,4.7,78.0,4.0,0.9,1.3
True,20.4,3.0,4,6.7,190.0,2.4,1.8,1.4,3.2,Female,6.6,6.1,4.3,83.0,8.0,3.0,3.1
False,27.1,3.0,5,7.4,89.2,1.8,1.5,2.6,0.9,Male,5.4,3.9,3.0,75.0,6.0,3.4,3.7
True,35.1,5.0,1,7.7,67.0,2.1,1.8,2.2,0.0,Female,3.5,9.0,5.4,80.0,0.0,0.8,1.1
True,10.0,4.0,7,7.8,203.9,0.9,2.0,0.9,2.4,Male,4.7,4.0,3.0,58.0,14.0,4.3,3.9
False,31.6,4.0,4,7.2,231.4,1.3,1.5,1.6,1.4,Female,4.0,5.6,4.2,80.0,7.0,2.8,3.6
True,24.0,4.0,6,6.5,79.3,1.0,1.5,2.6,0.9,Male,5.6,4.8,3.9,64.0,3.0,4.0,3.8
True,19.8,5.0,4,7.2,191.0,1.4,1.3,1.6,1.6,Male,4.1,5.8,8.2,86.0,3.0,2.8,3.5
True,34.4,5.0,3,8.2,128.8,1.8,1.4,0.7,0.0,Male,2.6,8.5,7.4,86.0,4.0,2.0,2.8
True,18.3,4.0,8,7.1,126.5,1.6,1.8,4.0,0.0,Other,5.9,2.9,0.6,56.0,13.0,4.5,3.6
True,12.8,4.0,5,7.8,120.0,1.8,1.8,1.8,1.6,Female,3.1,6.5,5.4,69.0,9.0,3.3,3.8
False,10.5,4.0,9,6.8,220.4,0.5,1.2,1.0,2.0,Male,7.5,1.3,0.0,57.0,15.0,4.5,4.3
False,14.2,4.0,7,8.0,127.2,1.3,1.8,2.2,3.0,Male,4.5,4.5,0.0,53.0,13.0,4.1,4.1
True,14.4,4.0,10,7.0,141.0,0.5,0.3,1.9,2.5,Female,7.4,1.0,0.0,48.0,16.0,4.5,3.8
False,13.5,3.0,8,7.4,128.3,1.1,1.6,0.6,2.2,Male,4.2,1.8,0.0,53.0,10.0,4.3,3.8
True,14.1,4.0,8,8.0,155.4,0.7,1.7,2.1,2.9,Male,4.9,2.5,0.0,54.0,3.0,4.4,3.5
True,6.6,3.0,10,7.8,129.1,1.0,1.4,2.9,2.0,Female,8.0,1.0,0.9,52.0,16.0,4.5,3.8
True,15.3,5.0,5,8.4,115.6,1.0,1.5,1.8,1.1,Female,2.4,4.7,3.5,71.0,7.0,3.4,3.6
False,14.0,3.0,6,7.2,183.2,1.5,1.0,0.2,2.5,Male,5.0,4.3,1.3,60.0,12.0,3.5,3.9
False,18.8,3.0,8,6.6,227.9,0.8,2.3,2.3,2.5,Male,8.3,1.5,0.0,53.0,13.0,4.5,3.9
False,9.0,3.0,10,6.8,75.3,1.0,1.0,2.5,1.5,Female,6.1,1.6,0.0,42.0,7.0,4.5,4.2
True,15.6,3.0,6,6.8,105.3,0.8,1.7,1.5,0.2,Male,3.7,4.7,5.3,66.0,7.0,3.9,4.0
False,21.2,3.0,5,7.2,187.7,1.3,1.4,1.5,0.0,Male,2.5,5.5,0.9,58.0,7.0,2.8,3.6
True,10.6,4.0,8,6.6,252.2,1.2,1.0,4.0,2.4,Female,8.1,1.3,1.0,45.0,14.0,4.2,4.1
False,7.6,4.0,8,6.6,182.2,0.8,1.6,1.4,2.0,Female,5.5,3.0,0.7,60.0,12.0,4.4,3.9
False,12.6,4.0,9,6.8,220.4,0.3,1.1,1.0,2.2,Male,3.9,1.0,0.5,52.0,15.0,4.4,4.2
False,14.0,3.0,7,6.6,144.6,1.4,2.0,2.0,2.5,Other,5.8,3.4,1.5,56.0,8.0,4.4,4.1
False,9.7,4.0,10,7.1,140.7,1.4,0.6,2.5,0.5,Female,6.5,1.1,0.0,52.0,18.0,4.5,4.0
True,13.9,4.0,9,7.4,179.4,0.9,0.9,2.5,0.0,Male,6.1,1.0,2.9,49.0,16.0,4.5,4.0
False,13.7,4.0,10,7.4,45.0,1.4,0.9,0.2,2.1,Other,6.2,1.0,0.0,49.0,11.0,4.5,4.0
False,13.2,3.0,7,7.0,166.9,0.9,1.5,1.4,2.8,Male,6.5,3.3,0.7,62.0,15.0,4.2,3.8
False,13.8,4.0,10,7.2,117.3,0.7,0.7,3.0,1.9,Male,5.1,1.0,0.7,59.0,11.0,4.5,4.2
False,22.7,4.0,5,7.5,99.7,1.6,1.3,2.3,0.0,Female,5.2,3.5,7.2,71.0,6.0,3.2,3.3
False,40.3,4.0,1,7.6,165.5,3.2,3.0,0.9,1.8,Male,3.6,10.0,6.3,84.0,3.0,1.1,1.3
False,14.8,4.0,8,7.5,147.9,1.2,1.1,3.1,0.3,Male,6.2,2.9,0.0,55.0,12.0,4.5,4.0
True,32.6,4.0,2,7.0,160.5,2.8,2.4,2.9,0.0,Male,4.2,6.2,3.3,71.0,4.0,1.7,2.3
True,9.7,4.0,6,8.2,76.2,1.1,1.2,1.7,1.5,Male,5.7,2.9,2.3,66.0,4.0,3.7,3.7
False,6.7,4.0,9,7.7,165.8,1.0,1.0,2.8,1.7,Female,5.3,1.7,1.6,55.0,20.0,4.5,4.2
True,10.6,4.0,6,7.6,62.4,1.7,1.2,3.8,1.4,Female,6.1,5.1,2.6,65.0,6.0,3.7,3.5
False,24.6,4.0,6,7.2,84.6,1.6,2.1,1.1,2.0,Other,2.3,4.2,1.2,67.0,5.0,3.8,3.9
True,10.7,5.0,7,6.9,238.6,1.5,1.4,2.5,0.6,Male,4.0,2.5,1.0,57.0,5.0,4.1,3.8
False,6.9,4.0,10,6.9,137.5,0.9,0.9,3.8,1.6,Male,5.9,1.0,0.0,45.0,13.0,4.5,3.7
False,10.1,5.0,6,7.8,155.8,1.2,2.1,2.6,1.0,Male,4.9,5.3,2.7,77.0,10.0,3.6,3.8
False,32.7,5.0,3,7.0,134.8,2.2,2.2,1.3,1.2,Male,3.6,6.5,6.7,77.0,4.0,2.4,2.7
False,5.9,3.0,10,7.1,162.6,0.7,0.1,2.2,1.8,Male,9.0,1.1,0.5,47.0,15.0,4.5,3.8
False,21.2,3.0,6,7.8,87.8,0.5,1.8,3.2,2.7,Female,7.3,3.3,1.0,65.0,5.0,3.6,3.7
False,20.6,4.0,3,7.0,168.0,2.4,1.7,1.1,1.8,Female,4.8,6.1,1.8,77.0,4.0,2.0,3.2
False,7.9,4.0,10,6.5,222.0,0.6,0.1,2.0,2.2,Other,8.0,1.0,0.0,54.0,12.0,4.5,4.2
False,18.5,4.0,8,7.1,228.3,1.0,1.7,1.8,1.5,Male,4.8,2.9,2.6,59.0,8.0,4.5,4.0
True,24.1,4.0,1,7.4,203.1,3.0,2.6,1.4,2.0,Female,3.8,9.5,4.8,81.0,1.0,0.6,1.4
False,5.3,4.0,10,7.4,140.7,0.9,0.8,2.2,2.6,Male,8.8,1.0,0.9,46.0,18.0,4.5,4.1
False,7.0,4.0,10,7.5,218.7,0.9,0.9,1.9,3.6,Male,8.5,1.0,0.0,47.0,13.0,4.5,3.7
False,9.2,3.0,10,7.7,153.6,1.5,0.6,2.6,2.8,Female,5.8,1.0,0.0,50.0,12.0,4.5,4.3
True,17.0,4.0,1,6.5,225.9,3.1,2.7,3.0,1.4,Female,4.7,9.2,5.0,83.0,6.0,0.8,1.2
False,9.7,3.0,7,7.2,105.4,1.7,2.0,0.9,2.8,Male,5.6,3.8,0.0,53.0,9.0,4.1,3.6
True,7.1,4.0,10,6.7,222.6,1.1,0.7,2.1,2.1,Male,6.7,1.0,0.0,50.0,16.0,4.5,3.6
True,27.0,5.0,2,7.9,130.7,1.6,2.3,2.0,0.8,Male,2.4,8.8,4.8,76.0,3.0,1.4,1.9
True,26.6,3.0,4,7.9,101.8,1.8,1.3,2.2,2.1,Female,4.7,7.5,5.2,73.0,5.0,2.8,3.2
False,18.6,3.0,7,7.1,151.4,1.1,1.8,2.0,0.3,Male,5.7,2.2,3.0,54.0,11.0,3.8,3.8
False,11.1,4.0,4,8.6,71.4,1.3,2.1,1.1,2.1,Other,2.5,7.3,11.2,84.0,3.0,2.7,3.3
False,9.5,3.0,10,6.5,153.2,1.3,0.7,3.3,3.4,Male,8.4,1.0,0.0,47.0,13.0,4.5,3.9
False,9.4,3.0,10,7.4,123.9,0.6,1.0,3.7,2.4,Male,7.0,1.0,1.0,51.0,12.0,4.5,3.8
False,7.2,4.0,10,8.0,101.9,1.8,0.6,2.5,2.8,Female,8.0,1.0,0.0,52.0,13.0,4.5,4.0
False,26.3,4.0,3,7.8,116.1,1.9,2.0,2.5,1.1,Female,5.5,7.7,3.9,74.0,5.0,2.5,3.1
True,16.7,4.0,4,7.7,78.4,0.8,2.2,2.1,2.0,Male,5.1,3.8,5.7,76.0,8.0,2.9,3.5
True,17.9,4.0,9,7.1,187.4,1.3,1.0,2.9,2.3,Female,6.7,1.0,1.4,51.0,8.0,4.5,3.5
True,28.7,5.0,3,7.9,129.1,2.4,2.4,0.2,1.2,Female,3.5,5.5,3.6,76.0,11.0,2.2,3.0
False,28.3,4.0,5,7.2,153.8,1.1,1.2,2.0,2.3,Female,4.3,4.0,1.8,65.0,11.0,3.5,3.6
False,5.6,3.0,10,7.7,202.6,0.6,0.1,1.5,2.0,Female,7.2,1.0,0.0,45.0,13.0,4.5,3.9
False,10.6,3.0,9,6.9,156.5,1.8,1.7,2.1,2.3,Female,6.2,1.0,0.0,55.0,11.0,4.5,4.2
False,11.7,4.0,5,7.2,156.1,2.4,2.0,3.0,0.4,Female,5.3,3.0,2.0,70.0,8.0,3.0,3.7
False,13.6,3.0,9,6.7,195.7,1.4,1.1,2.0,2.9,Female,6.9,1.4,0.0,43.0,7.0,4.5,3.6
True,9.1,5.0,8,7.1,205.2,1.0,2.1,1.7,2.0,Male,6.3,1.7,0.2,55.0,17.0,4.5,4.2
True,20.4,5.0,2,7.5,93.6,2.2,2.1,0.7,1.4,Male,2.4,8.9,3.2,84.0,6.0,1.7,2.1
True,22.1,4.0,4,6.4,126.7,1.9,2.2,1.9,1.4,Male,4.9,6.6,4.6,68.0,5.0,2.6,3.3
True,26.1,4.0,6,7.4,73.1,1.4,1.4,2.6,1.5,Male,5.3,4.9,2.1,58.0,10.0,3.6,3.7
False,23.1,5.0,7,7.5,86.1,1.0,1.4,1.2,0.6,Male,1.7,2.9,0.8,66.0,7.0,4.2,3.5
False,21.7,4.0,4,6.8,182.1,1.6,1.3,0.2,2.8,Other,4.5,6.5,6.9,81.0,1.0,2.9,3.3
False,8.9,4.0,10,6.6,213.5,0.9,1.5,4.0,2.6,Male,7.6,1.0,0.1,49.0,12.0,4.5,3.7
False,15.1,4.0,6,7.3,211.0,0.7,1.5,2.3,2.6,Male,7.2,4.4,2.5,59.0,8.0,4.1,3.7
False,26.3,3.0,6,6.3,207.5,1.2,2.0,1.8,3.2,Female,6.6,3.8,3.9,62.0,10.0,4.1,3.9
True,34.9,4.0,1,7.3,194.7,2.8,2.5,3.3,1.7,Male,4.9,6.6,3.8,72.0,0.0,0.6,1.6
False,14.8,4.0,8,8.0,201.3,1.2,1.6,2.1,0.0,Male,4.4,2.6,0.0,60.0,4.0,4.5,4.3
False,8.3,3.0,8,7.0,296.4,0.8,1.2,3.2,2.2,Male,6.0,2.3,0.0,55.0,11.0,4.4,3.7
False,7.8,4.0,9,7.7,146.8,1.5,1.9,3.1,2.2,Male,7.9,1.6,0.2,53.0,7.0,4.5,4.4
True,32.5,4.0,3,7.9,158.1,2.2,1.9,0.9,3.2,Male,4.7,6.9,4.7,72.0,8.0,2.2,2.8
False,26.3,3.0,6,7.2,102.2,1.6,1.7,2.4,2.7,Female,8.1,5.6,3.4,61.0,13.0,3.5,3.5
True,28.8,4.0,4,7.4,58.6,1.7,1.1,3.6,1.6,Female,4.6,5.9,2.6,73.0,3.0,3.0,3.3
True,24.2,5.0,2,7.6,148.8,2.4,2.4,1.1,1.3,Male,2.9,7.9,5.9,80.0,0.0,1.9,2.2
False,13.3,3.0,6,7.6,209.1,1.5,1.6,1.1,2.6,Male,5.2,4.2,5.0,73.0,3.0,3.5,3.6
False,17.8,4.0,1,8.7,100.6,2.5,2.5,1.3,0.0,Male,2.6,9.6,6.7,80.0,1.0,1.1,1.1
True,14.3,3.0,4,7.5,206.6,1.7,1.4,2.8,1.8,Female,5.7,5.0,3.5,69.0,8.0,2.6,3.6
False,8.7,1.0,10,7.6,193.1,1.1,0.0,2.3,2.5,Male,9.7,1.1,0.0,44.0,11.0,4.5,3.9
True,32.4,4.0,2,7.0,133.2,2.3,2.5,0.3,1.4,Male,3.5,8.4,5.4,76.0,4.0,1.3,2.2
True,21.9,3.0,6,7.1,117.8,1.1,1.5,2.3,1.1,Female,5.3,5.7,10.8,80.0,6.0,3.9,3.5
False,17.0,4.0,6,7.4,202.6,1.0,1.1,1.8,1.8,Male,5.3,4.3,2.4,62.0,13.0,3.8,3.6
False,8.8,3.0,10,7.7,139.4,2.0,0.9,1.9,3.0,Male,7.3,1.0,0.0,49.0,12.0,4.5,3.9
False,19.6,4.0,4,6.5,202.9,2.3,2.2,1.2,2.0,Male,4.9,4.7,2.4,73.0,5.0,2.7,3.4
False,13.0,4.0,10,8.8,76.3,0.9,0.4,2.3,0.8,Female,5.3,1.0,0.0,39.0,13.0,4.5,4.0
False,7.7,3.0,9,7.1,276.2,1.0,0.6,2.9,2.8,Female,6.7,1.0,0.0,51.0,15.0,4.5,4.0
False,15.3,4.0,3,7.9,137.7,2.7,1.5,1.4,3.1,Female,5.5,5.0,6.7,71.0,5.0,2.4,3.1
False,12.1,5.0,5,7.9,166.8,1.9,1.4,0.5,0.6,Female,1.0,3.1,0.4,67.0,7.0,3.1,3.6
False,25.5,4.0,6,6.7,235.5,1.4,1.1,1.7,4.6,Female,6.6,3.3,2.3,64.0,7.0,3.8,3.8
False,12.4,5.0,4,8.3,100.2,1.8,2.1,2.7,1.5,Other,4.4,5.6,1.8,64.0,7.0,2.8,3.2
False,33.1,4.0,1,7.1,157.3,2.6,2.2,1.6,2.5,Other,5.9,8.8,6.3,80.0,2.0,0.6,1.4
False,17.6,4.0,6,7.1,103.6,1.2,1.6,0.7,2.3,Male,4.3,4.6,2.5,74.0,8.0,4.1,3.9
True,15.0,4.0,3,7.7,115.2,2.0,1.7,2.7,0.7,Female,3.5,5.5,5.1,78.0,0.0,2.1,3.2
True,16.9,4.0,6,7.7,115.1,1.0,1.4,3.3,1.0,Male,4.8,2.2,2.8,71.0,12.0,3.5,4.0
False,14.2,4.0,6,7.4,194.7,1.9,1.1,2.0,1.6,Male,6.1,3.7,0.9,59.0,7.0,3.5,4.3
False,22.9,4.0,3,8.1,153.6,2.4,2.3,0.6,0.0,Female,1.0,6.7,1.7,71.0,4.0,2.1,3.3
False,27.9,4.0,5,7.5,106.5,1.7,1.7,1.7,2.4,Male,5.4,5.0,0.3,60.0,5.0,3.1,3.7
False,12.5,4.0,6,8.0,78.3,0.7,1.7,2.1,0.0,Female,4.7,3.7,3.1,65.0,5.0,3.6,4.1
True,12.7,4.0,7,7.4,219.4,1.4,1.5,1.3,1.5,Male,5.3,1.6,1.3,53.0,9.0,4.2,4.2
True,31.7,4.0,3,7.1,196.7,1.3,1.4,2.5,0.8,Female,4.0,7.3,5.8,81.0,3.0,2.3,2.9
True,17.8,4.0,7,7.8,167.0,0.6,1.4,1.2,2.1,Female,4.4,4.7,3.1,64.0,4.0,3.9,3.7
True,6.7,4.0,10,5.9,156.5,1.4,1.5,2.0,0.0,Female,7.1,1.0,0.0,47.0,11.0,4.5,3.7
True,31.4,4.0,4,8.0,164.2,2.0,1.6,1.8,0.0,Male,2.3,5.3,4.3,71.0,5.0,3.0,3.4
False,17.8,4.0,6,8.2,144.4,0.4,1.4,2.6,0.8,Male,4.4,2.6,1.9,62.0,10.0,3.6,3.6
True,31.8,5.0,4,7.7,76.8,2.1,2.2,2.0,2.1,Female,5.1,6.8,3.5,72.0,7.0,2.8,3.8
False,14.5,4.0,1,6.8,122.8,3.3,2.6,1.8,1.7,Male,3.5,10.0,2.5,83.0,0.0,0.8,0.9
True,18.3,5.0,5,8.0,136.4,1.1,1.4,1.3,2.7,Other,6.0,6.1,2.9,78.0,5.0,3.1,3.5
